round,client_id,shapley_value,model_accuracy
16,11,0.0,0.8563162970106075
16,12,0.0,0.8563162970106075
16,13,0.0,0.8563162970106075
16,14,0.0,0.8563162970106075
16,15,0.0,0.8563162970106075
16,16,0.0,0.8563162970106075
16,17,0.0,0.8563162970106075
16,18,0.0,0.8563162970106075
16,19,0.0,0.8563162970106075
16,20,0.0,0.8563162970106075
16,21,0.0,0.8563162970106075
16,22,0.0,0.8563162970106075
16,23,0.0,0.8563162970106075
16,24,0.0,0.8563162970106075
16,25,0.0,0.8563162970106075
16,26,0.0,0.8563162970106075
16,27,0.0,0.8563162970106075
16,28,0.0,0.8563162970106075
16,29,0.0,0.8563162970106075
16,30,0.0,0.8563162970106075
17,1,0.0018394406943105116,0.817261330761813
17,2,-0.0005713596914175524,0.817261330761813
17,3,0.001123432979749278,0.817261330761813
17,4,0.002446962391513985,0.817261330761813
17,5,-7.955641272902379e-05,0.817261330761813
17,6,-0.0020877531340405034,0.817261330761813
17,7,0.0020274831243973,0.817261330761813
17,8,-0.0056292189006750286,0.817261330761813
17,9,0.004426229508196724,0.817261330761813
17,10,0.0003809064609450371,0.817261330761813
17,11,0.0029459980713596907,0.817261330761813
17,12,-0.0028567984570877533,0.817261330761813
17,13,-0.008432979749276752,0.817261330761813
17,14,0.0018804243008678824,0.817261330761813
17,15,0.004742044358727097,0.817261330761813
17,16,-0.0005086788813886227,0.817261330761813
17,17,-0.00543153326904532,0.817261330761813
17,18,-0.018527000964320153,0.817261330761813
17,19,0.003271456123432975,0.817261330761813
17,20,0.0043563162970106165,0.817261330761813
17,21,0.0022999035679845676,0.817261330761813
17,22,-0.00015429122468659315,0.817261330761813
17,23,-0.0057762777242044445,0.817261330761813
17,24,-0.00595467695274831,0.817261330761813
17,25,-0.012902603664416592,0.817261330761813
17,26,0.00010125361620058198,0.817261330761813
17,27,-0.002724204435872712,0.817261330761813
17,28,-0.0028905496624879443,0.817261330761813
17,29,0.005197685631629702,0.817261330761813
17,30,-0.002319189971070394,0.817261330761813
18,1,0.0,0.837029893924783
18,2,0.0,0.837029893924783
18,3,0.0,0.837029893924783
18,4,0.0,0.837029893924783
18,5,0.0,0.837029893924783
18,6,0.0,0.837029893924783
18,7,0.0,0.837029893924783
18,8,0.0,0.837029893924783
18,9,0.0,0.837029893924783
18,10,0.0,0.837029893924783
18,11,0.0,0.837029893924783
18,12,0.0,0.837029893924783
18,13,0.0,0.837029893924783
18,14,0.0,0.837029893924783
18,15,0.0,0.837029893924783
18,16,0.0,0.837029893924783
18,17,0.0,0.837029893924783
18,18,0.0,0.837029893924783
18,19,0.0,0.837029893924783
18,20,0.0,0.837029893924783
18,21,0.0,0.837029893924783
18,22,0.0,0.837029893924783
18,23,0.0,0.837029893924783
18,24,0.0,0.837029893924783
18,25,0.0,0.837029893924783
18,26,0.0,0.837029893924783
18,27,0.0,0.837029893924783
18,28,0.0,0.837029893924783
18,29,0.0,0.837029893924783
18,30,0.0,0.837029893924783
19,1,0.0,0.8524590163934426
19,2,0.0,0.8524590163934426
19,3,0.0,0.8524590163934426
19,4,0.0,0.8524590163934426
19,5,0.0,0.8524590163934426
19,6,0.0,0.8524590163934426
19,7,0.0,0.8524590163934426
19,8,0.0,0.8524590163934426
19,9,0.0,0.8524590163934426
19,10,0.0,0.8524590163934426
19,11,0.0,0.8524590163934426
19,12,0.0,0.8524590163934426
19,13,0.0,0.8524590163934426
19,14,0.0,0.8524590163934426
19,15,0.0,0.8524590163934426
19,16,0.0,0.8524590163934426
19,17,0.0,0.8524590163934426
19,18,0.0,0.8524590163934426
19,19,0.0,0.8524590163934426
19,20,0.0,0.8524590163934426
19,21,0.0,0.8524590163934426
19,22,0.0,0.8524590163934426
19,23,0.0,0.8524590163934426
19,24,0.0,0.8524590163934426
19,25,0.0,0.8524590163934426
19,26,0.0,0.8524590163934426
19,27,0.0,0.8524590163934426
19,28,0.0,0.8524590163934426
19,29,0.0,0.8524590163934426
19,30,0.0,0.8524590163934426
20,1,0.0,0.8683702989392478
20,2,0.0,0.8683702989392478
20,3,0.0,0.8683702989392478
20,4,0.0,0.8683702989392478
20,5,0.0,0.8683702989392478
20,6,0.0,0.8683702989392478
20,7,0.0,0.8683702989392478
20,8,0.0,0.8683702989392478
20,9,0.0,0.8683702989392478
20,10,0.0,0.8683702989392478
20,11,0.0,0.8683702989392478
20,12,0.0,0.8683702989392478
20,13,0.0,0.8683702989392478
20,14,0.0,0.8683702989392478
20,15,0.0,0.8683702989392478
20,16,0.0,0.8683702989392478
20,17,0.0,0.8683702989392478
20,18,0.0,0.8683702989392478
20,19,0.0,0.8683702989392478
20,20,0.0,0.8683702989392478
20,21,0.0,0.8683702989392478
20,22,0.0,0.8683702989392478
20,23,0.0,0.8683702989392478
20,24,0.0,0.8683702989392478
20,25,0.0,0.8683702989392478
20,26,0.0,0.8683702989392478
20,27,0.0,0.8683702989392478
20,28,0.0,0.8683702989392478
20,29,0.0,0.8683702989392478
20,30,0.0,0.8683702989392478
21,1,0.0038138862102217886,0.8418514946962391
21,2,-0.005253134040501446,0.8418514946962391
21,3,-0.00214561234329797,0.8418514946962391
21,4,0.0032401157184185183,0.8418514946962391
21,5,-0.011557377049180318,0.8418514946962391
21,6,-0.008391996142719389,0.8418514946962391
21,7,0.0016465766634522717,0.8418514946962391
21,8,-0.0018273866923818724,0.8418514946962391
21,9,0.006439247830279648,0.8418514946962391
21,10,-0.0002796528447444441,0.8418514946962391
21,11,0.0028712632594021185,0.8418514946962391
21,12,0.0025120540019286457,0.8418514946962391
21,13,-0.003818707810993249,0.8418514946962391
21,14,-0.010593056894889102,0.8418514946962391
21,15,0.007639826422372226,0.8418514946962391
21,16,-0.010925747348119571,0.8418514946962391
