round,client_id,aggregation_weight,global_accuracy_vanilla,global_accuracy_weighted
10,11,0.030638297872340424,0.8326904532304725,0.8317261330761813
10,12,0.031124620060790274,0.8326904532304725,0.8317261330761813
10,13,0.03173252279635258,0.8326904532304725,0.8317261330761813
10,14,0.0313677811550152,0.8326904532304725,0.8317261330761813
10,15,0.03185410334346504,0.8326904532304725,0.8317261330761813
10,16,0.035501519756838906,0.8326904532304725,0.8317261330761813
10,17,0.03574468085106383,0.8326904532304725,0.8317261330761813
10,18,0.035379939209726444,0.8326904532304725,0.8317261330761813
10,19,0.035015197568389056,0.8326904532304725,0.8317261330761813
10,20,0.03440729483282675,0.8326904532304725,0.8317261330761813
10,21,0.03963525835866261,0.8326904532304725,0.8317261330761813
10,22,0.031124620060790274,0.8326904532304725,0.8317261330761813
10,23,0.03610942249240122,0.8326904532304725,0.8317261330761813
10,24,0.03696048632218845,0.8326904532304725,0.8317261330761813
10,25,0.039756838905775076,0.8326904532304725,0.8317261330761813
10,26,0.038054711246200607,0.8326904532304725,0.8317261330761813
10,27,0.0364741641337386,0.8326904532304725,0.8317261330761813
10,28,0.03708206686930091,0.8326904532304725,0.8317261330761813
10,29,0.03343465045592705,0.8326904532304725,0.8317261330761813
10,30,0.037203647416413375,0.8326904532304725,0.8317261330761813
11,1,0.033677811550151975,0.8326904532304725,0.8326904532304725
11,2,0.029300911854103343,0.8326904532304725,0.8326904532304725
11,3,0.03306990881458967,0.8326904532304725,0.8326904532304725
11,4,0.030759878419452887,0.8326904532304725,0.8326904532304725
11,5,0.029300911854103343,0.8326904532304725,0.8326904532304725
11,6,0.031610942249240125,0.8326904532304725,0.8326904532304725
11,7,0.029908814589665652,0.8326904532304725,0.8326904532304725
11,8,0.02723404255319149,0.8326904532304725,0.8326904532304725
11,9,0.02796352583586626,0.8326904532304725,0.8326904532304725
11,10,0.02857142857142857,0.8326904532304725,0.8326904532304725
11,11,0.030638297872340424,0.8326904532304725,0.8326904532304725
11,12,0.031124620060790274,0.8326904532304725,0.8326904532304725
11,13,0.03173252279635258,0.8326904532304725,0.8326904532304725
11,14,0.0313677811550152,0.8326904532304725,0.8326904532304725
11,15,0.03185410334346504,0.8326904532304725,0.8326904532304725
11,16,0.035501519756838906,0.8326904532304725,0.8326904532304725
11,17,0.03574468085106383,0.8326904532304725,0.8326904532304725
11,18,0.035379939209726444,0.8326904532304725,0.8326904532304725
11,19,0.035015197568389056,0.8326904532304725,0.8326904532304725
11,20,0.03440729483282675,0.8326904532304725,0.8326904532304725
11,21,0.03963525835866261,0.8326904532304725,0.8326904532304725
11,22,0.031124620060790274,0.8326904532304725,0.8326904532304725
11,23,0.03610942249240122,0.8326904532304725,0.8326904532304725
11,24,0.03696048632218845,0.8326904532304725,0.8326904532304725
11,25,0.039756838905775076,0.8326904532304725,0.8326904532304725
11,26,0.038054711246200607,0.8326904532304725,0.8326904532304725
11,27,0.0364741641337386,0.8326904532304725,0.8326904532304725
11,28,0.03708206686930091,0.8326904532304725,0.8326904532304725
11,29,0.03343465045592705,0.8326904532304725,0.8326904532304725
11,30,0.037203647416413375,0.8326904532304725,0.8326904532304725
12,1,0.033677811550151975,0.8331726133076182,0.8317261330761813
12,2,0.029300911854103343,0.8331726133076182,0.8317261330761813
12,3,0.03306990881458967,0.8331726133076182,0.8317261330761813
12,4,0.030759878419452887,0.8331726133076182,0.8317261330761813
12,5,0.029300911854103343,0.8331726133076182,0.8317261330761813
12,6,0.031610942249240125,0.8331726133076182,0.8317261330761813
12,7,0.029908814589665652,0.8331726133076182,0.8317261330761813
12,8,0.02723404255319149,0.8331726133076182,0.8317261330761813
12,9,0.02796352583586626,0.8331726133076182,0.8317261330761813
12,10,0.02857142857142857,0.8331726133076182,0.8317261330761813
12,11,0.030638297872340424,0.8331726133076182,0.8317261330761813
12,12,0.031124620060790274,0.8331726133076182,0.8317261330761813
12,13,0.03173252279635258,0.8331726133076182,0.8317261330761813
12,14,0.0313677811550152,0.8331726133076182,0.8317261330761813
12,15,0.03185410334346504,0.8331726133076182,0.8317261330761813
12,16,0.035501519756838906,0.8331726133076182,0.8317261330761813
